"filename", "language", "Log", "LaTeX", "Python", "Java", "Batch", "PowerShell", "Markdown", "Properties", "XSL", "XML", "comment", "blank", "total"
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\series\tests\test_gruntz.py", "Python", 0, 0, 318, 0, 0, 0, 0, 0, 0, 0, 46, 104, 468
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\series\tests\test_kauers.py", "Python", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\series\tests\test_limits.py", "Python", 0, 0, 679, 0, 0, 0, 0, 0, 0, 0, 32, 303, 1014
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\series\tests\test_limitseq.py", "Python", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 3, 49, 163
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\series\tests\test_lseries.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 3, 15, 61
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\series\tests\test_nseries.py", "Python", 0, 0, 369, 0, 0, 0, 0, 0, 0, 0, 6, 151, 526
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\series\tests\test_order.py", "Python", 0, 0, 323, 0, 0, 0, 0, 0, 0, 0, 10, 116, 449
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\series\tests\test_residues.py", "Python", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 27, 92
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\series\tests\test_sequences.py", "Python", 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 76, 300
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\series\tests\test_series.py", "Python", 0, 0, 250, 0, 0, 0, 0, 0, 0, 0, 4, 91, 345
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\__init__.py", "Python", 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 9, 36
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\conditionset.py", "Python", 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 75, 25, 238
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\contains.py", "Python", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 21, 7, 50
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\fancysets.py", "Python", 0, 0, 760, 0, 0, 0, 0, 0, 0, 0, 609, 136, 1505
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\handlers\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\handlers\add.py", "Python", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 10, 24, 80
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\handlers\comparison.py", "Python", 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 16, 54
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\handlers\functions.py", "Python", 0, 0, 209, 0, 0, 0, 0, 0, 0, 0, 13, 36, 258
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\handlers\intersection.py", "Python", 0, 0, 344, 0, 0, 0, 0, 0, 0, 0, 75, 77, 496
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\handlers\issubset.py", "Python", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 9, 19, 140
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\handlers\mul.py", "Python", 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 10, 11, 75
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\handlers\power.py", "Python", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 8, 13, 101
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\handlers\union.py", "Python", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 9, 23, 144
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\ordinals.py", "Python", 0, 0, 195, 0, 0, 0, 0, 0, 0, 0, 44, 39, 278
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\powerset.py", "Python", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 58, 15, 118
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\setexpr.py", "Python", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 16, 18, 97
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\sets.py", "Python", 0, 0, 1174, 0, 0, 0, 0, 0, 0, 0, 1011, 343, 2528
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\tests\test_conditionset.py", "Python", 0, 0, 209, 0, 0, 0, 0, 0, 0, 0, 24, 43, 276
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\tests\test_contains.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 3, 12, 47
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\tests\test_fancysets.py", "Python", 0, 0, 969, 0, 0, 0, 0, 0, 0, 0, 59, 192, 1220
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\tests\test_ordinals.py", "Python", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 12, 68
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\tests\test_powerset.py", "Python", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 9, 25, 142
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\tests\test_setexpr.py", "Python", 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 34, 64, 314
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\sets\tests\test_sets.py", "Python", 0, 0, 1221, 0, 0, 0, 0, 0, 0, 0, 47, 356, 1624
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\__init__.py", "Python", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 6, 26, 65
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\combsimp.py", "Python", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 40, 18, 117
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\cse_main.py", "Python", 0, 0, 398, 0, 0, 0, 0, 0, 0, 0, 390, 136, 924
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\cse_opts.py", "Python", 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 10, 8, 53
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\epathtools.py", "Python", 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 136, 57, 357
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\fu.py", "Python", 0, 0, 1060, 0, 0, 0, 0, 0, 0, 0, 823, 219, 2102
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\gammasimp.py", "Python", 0, 0, 324, 0, 0, 0, 0, 0, 0, 0, 127, 64, 515
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\hyperexpand.py", "Python", 0, 0, 1516, 0, 0, 0, 0, 0, 0, 0, 661, 337, 2514
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\hyperexpand_doc.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 6, 17
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\powsimp.py", "Python", 0, 0, 377, 0, 0, 0, 0, 0, 0, 0, 274, 58, 709
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\radsimp.py", "Python", 0, 0, 573, 0, 0, 0, 0, 0, 0, 0, 516, 119, 1208
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\ratsimp.py", "Python", 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 78, 35, 222
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\simplify.py", "Python", 0, 0, 1091, 0, 0, 0, 0, 0, 0, 0, 846, 248, 2185
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\sqrtdenest.py", "Python", 0, 0, 367, 0, 0, 0, 0, 0, 0, 0, 257, 56, 680
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\test_combsimp.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 3, 19, 74
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\test_cse.py", "Python", 0, 0, 439, 0, 0, 0, 0, 0, 0, 0, 33, 110, 582
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\test_epathtools.py", "Python", 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 1, 26, 90
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\test_fu.py", "Python", 0, 0, 360, 0, 0, 0, 0, 0, 0, 0, 14, 89, 463
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\test_function.py", "Python", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 1, 8, 55
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\test_gammasimp.py", "Python", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 7, 20, 107
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\test_hyperexpand.py", "Python", 0, 0, 759, 0, 0, 0, 0, 0, 0, 0, 92, 192, 1043
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\test_powsimp.py", "Python", 0, 0, 265, 0, 0, 0, 0, 0, 0, 0, 18, 60, 343
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\test_radsimp.py", "Python", 0, 0, 349, 0, 0, 0, 0, 0, 0, 0, 30, 96, 475
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\test_ratsimp.py", "Python", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 1, 25, 74
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\test_rewrite.py", "Python", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 1, 6, 29
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\test_simplify.py", "Python", 0, 0, 758, 0, 0, 0, 0, 0, 0, 0, 50, 195, 1003
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\test_sqrtdenest.py", "Python", 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 5, 40, 206
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\test_traversaltools.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 1, 9, 26
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\tests\test_trigsimp.py", "Python", 0, 0, 361, 0, 0, 0, 0, 0, 0, 0, 22, 108, 491
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\traversaltools.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 18, 7, 40
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\simplify\trigsimp.py", "Python", 0, 0, 665, 0, 0, 0, 0, 0, 0, 0, 428, 106, 1199
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\__init__.py", "Python", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 12, 23, 72
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\benchmarks\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\benchmarks\bench_solvers.py", "Python", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\bivariate.py", "Python", 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 239, 41, 510
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\decompogen.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 56, 13, 109
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\deutils.py", "Python", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 155, 11, 274
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\diophantine\__init__.py", "Python", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\diophantine\diophantine.py", "Python", 0, 0, 1659, 0, 0, 0, 0, 0, 0, 0, 1797, 535, 3991
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\diophantine\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\diophantine\tests\test_diophantine.py", "Python", 0, 0, 767, 0, 0, 0, 0, 0, 0, 0, 82, 173, 1022
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\inequalities.py", "Python", 0, 0, 552, 0, 0, 0, 0, 0, 0, 0, 335, 123, 1010
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\__init__.py", "Python", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\hypergeometric.py", "Python", 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 56, 32, 265
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\lie_group.py", "Python", 0, 0, 662, 0, 0, 0, 0, 0, 0, 0, 361, 79, 1102
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\nonhomogeneous.py", "Python", 0, 0, 301, 0, 0, 0, 0, 0, 0, 0, 153, 45, 499
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\ode.py", "Python", 0, 0, 1750, 0, 0, 0, 0, 0, 0, 0, 1597, 223, 3570
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\riccati.py", "Python", 0, 0, 286, 0, 0, 0, 0, 0, 0, 0, 499, 107, 892
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\single.py", "Python", 0, 0, 1231, 0, 0, 0, 0, 0, 0, 0, 1532, 241, 3004
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\subscheck.py", "Python", 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 168, 23, 395
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\systems.py", "Python", 0, 0, 789, 0, 0, 0, 0, 0, 0, 0, 1060, 294, 2143
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\tests\test_lie_group.py", "Python", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 2, 35, 148
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\tests\test_ode.py", "Python", 0, 0, 778, 0, 0, 0, 0, 0, 0, 0, 88, 141, 1007
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\tests\test_riccati.py", "Python", 0, 0, 581, 0, 0, 0, 0, 0, 0, 0, 214, 72, 867
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\tests\test_single.py", "Python", 0, 0, 2198, 0, 0, 0, 0, 0, 0, 0, 210, 468, 2876
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\tests\test_subscheck.py", "Python", 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 5, 30, 198
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\ode\tests\test_systems.py", "Python", 0, 0, 2056, 0, 0, 0, 0, 0, 0, 0, 117, 383, 2556
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\pde.py", "Python", 0, 0, 376, 0, 0, 0, 0, 0, 0, 0, 561, 82, 1019
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\polysys.py", "Python", 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 197, 62, 395
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\recurr.py", "Python", 0, 0, 416, 0, 0, 0, 0, 0, 0, 0, 259, 159, 834
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\solvers.py", "Python", 0, 0, 1823, 0, 0, 0, 0, 0, 0, 0, 1472, 230, 3525
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\solveset.py", "Python", 0, 0, 1514, 0, 0, 0, 0, 0, 0, 0, 1858, 309, 3681
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\tests\test_constantsimp.py", "Python", 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 9, 23, 171
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\tests\test_decompogen.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 1, 10, 51
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\tests\test_inequalities.py", "Python", 0, 0, 371, 0, 0, 0, 0, 0, 0, 0, 19, 88, 478
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\tests\test_numeric.py", "Python", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 14, 23, 134
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\tests\test_pde.py", "Python", 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 11, 40, 235
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\tests\test_polysys.py", "Python", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 2, 38, 136
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\tests\test_recurr.py", "Python", 0, 0, 170, 0, 0, 0, 0, 0, 0, 0, 8, 68, 246
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\tests\test_solvers.py", "Python", 0, 0, 1779, 0, 0, 0, 0, 0, 0, 0, 216, 399, 2394
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\solvers\tests\test_solveset.py", "Python", 0, 0, 2146, 0, 0, 0, 0, 0, 0, 0, 176, 582, 2904
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\__init__.py", "Python", 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 101, 21, 201
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\compound_rv.py", "Python", 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 42, 30, 220
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\crv.py", "Python", 0, 0, 358, 0, 0, 0, 0, 0, 0, 0, 114, 88, 560
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\crv_types.py", "Python", 0, 0, 1149, 0, 0, 0, 0, 0, 0, 0, 2969, 519, 4637
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\drv.py", "Python", 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 44, 55, 338
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\drv_types.py", "Python", 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 498, 105, 823
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\error_prop.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 46, 6, 95
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\frv.py", "Python", 0, 0, 330, 0, 0, 0, 0, 0, 0, 0, 88, 84, 502
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\frv_types.py", "Python", 0, 0, 328, 0, 0, 0, 0, 0, 0, 0, 433, 99, 860
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\joint_rv.py", "Python", 0, 0, 303, 0, 0, 0, 0, 0, 0, 0, 47, 68, 418
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\joint_rv_types.py", "Python", 0, 0, 341, 0, 0, 0, 0, 0, 0, 0, 497, 80, 918
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\matrix_distributions.py", "Python", 0, 0, 314, 0, 0, 0, 0, 0, 0, 0, 205, 81, 600
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\random_matrix.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 5, 4, 23
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\random_matrix_models.py", "Python", 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 225, 38, 446
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\rv.py", "Python", 0, 0, 741, 0, 0, 0, 0, 0, 0, 0, 800, 218, 1759
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\rv_interface.py", "Python", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 388, 31, 513
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\sampling\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\sampling\sample_numpy.py", "Python", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 3, 33, 82
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\sampling\sample_pymc3.py", "Python", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 3, 38, 98
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\sampling\sample_scipy.py", "Python", 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 12, 56, 169
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\sampling\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\sampling\tests\test_sample_continuous_rv.py", "Python", 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 1, 21, 172
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\sampling\tests\test_sample_discrete_rv.py", "Python", 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 9, 99
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\sampling\tests\test_sample_finite_rv.py", "Python", 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 10, 93
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\stochastic_process.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 28, 10, 67
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\stochastic_process_types.py", "Python", 0, 0, 1030, 0, 0, 0, 0, 0, 0, 0, 1130, 193, 2353
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\symbolic_multivariate_probability.py", "Python", 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 101, 38, 302
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\symbolic_probability.py", "Python", 0, 0, 333, 0, 0, 0, 0, 0, 0, 0, 257, 90, 680
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\tests\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\tests\test_compound_rv.py", "Python", 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 6, 20, 137
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\tests\test_continuous_rv.py", "Python", 0, 0, 1117, 0, 0, 0, 0, 0, 0, 0, 69, 359, 1545
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\tests\test_discrete_rv.py", "Python", 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 14, 54, 296
"d:\Github\_java\Java-stuff\1\N-Dimension\env\Lib\site-packages\sympy\stats\tests\test_error_prop.py", "Python", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 4, 59
